,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,customerID
3813,1.0,0,1.0,1.0,69.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,105.0,7297.75,No,6837-HAEVO
3814,1.0,0,1.0,0.0,72.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,88.7,6301.7,No,6701-YVNQG
3815,0.0,0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.25,210.3,Yes,9306-CPCBC
3816,1.0,1,1.0,1.0,50.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,75.15,3822.45,No,4304-XUMGI
3817,0.0,0,0.0,0.0,53.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.25,1048.45,No,9504-YAZWB
3818,0.0,0,1.0,0.0,58.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,109.1,6393.65,No,8819-ZBYNA
3819,1.0,0,0.0,0.0,46.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.75,1489.3,No,6174-NRBTZ
3820,1.0,1,1.0,0.0,72.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,112.9,8061.5,No,9481-IEBZY
3821,0.0,1,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.2,74.2,Yes,1833-VGRUM
3822,0.0,0,1.0,1.0,6.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,94.05,518.75,No,6137-NICCO
3823,1.0,0,1.0,0.0,72.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,78.85,5763.15,No,9065-ZCPQX
3824,1.0,0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,55.3,238.5,No,6402-EJMWF
3825,0.0,0,1.0,1.0,52.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.35,1031.7,No,3620-EHIMZ
3826,1.0,0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,25.35,,No,3213-VVOLG
3827,0.0,0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.45,34.8,No,6870-ECSHE
3828,0.0,0,1.0,0.0,65.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,19.35,1319.95,No,8747-UDCOI
3829,1.0,1,1.0,0.0,43.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,101.0,4388.4,Yes,8374-XGEJJ
3830,1.0,0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,100.2,420.2,Yes,2656-TABEH
3831,1.0,1,1.0,0.0,25.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,89.05,2177.45,Yes,6946-LMSQS
3832,0.0,0,1.0,0.0,51.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,78.65,3950.85,No,4626-OZDTJ
3833,1.0,0,0.0,0.0,12.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,74.75,827.05,No,9169-BSVIN
3834,0.0,0,1.0,1.0,57.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,70.1,3913.3,Yes,2325-ZUSFD
3835,0.0,0,1.0,1.0,24.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.9,533.5,No,8194-PEEBY
3836,0.0,0,1.0,0.0,64.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,58.35,3756.45,No,6872-HXFNF
3837,0.0,0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,105.65,443.9,Yes,3932-CMDTD
3838,0.0,0,0.0,0.0,26.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,100.5,2599.95,No,7714-YXSMB
3839,0.0,0,1.0,1.0,15.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.05,284.3,No,8387-UGUSU
3840,1.0,1,1.0,0.0,64.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,25.65,1740.8,No,1080-BWSYE
3841,1.0,1,1.0,0.0,36.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,96.5,3436.1,Yes,4039-HEUNW
3842,0.0,0,1.0,0.0,27.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,95.0,2462.55,No,1194-HVAIF
3843,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.85,70.85,Yes,0812-WUPTB
3844,0.0,0,0.0,0.0,35.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,85.95,3110.1,Yes,3594-UVONA
3845,1.0,0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,73.9,280.85,Yes,0004-TLHLJ
3846,0.0,0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.45,411.75,No,1767-TGTKO
3847,1.0,0,0.0,0.0,10.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,198.6,No,8439-LTUGF
3848,0.0,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.2,103.7,No,8805-JNRAZ
3849,0.0,0,1.0,0.0,58.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,109.45,6144.55,Yes,5089-IFSDP
3850,1.0,0,1.0,0.0,51.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,83.25,4089.45,No,6418-HNFED
3851,0.0,0,1.0,1.0,46.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,19.25,864.2,No,0206-OYVOC
3852,1.0,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,19.65,19.65,No,7291-CDTMJ
3853,1.0,0,0.0,0.0,46.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8,3249.4,No,7128-GGCNO
3854,0.0,0,1.0,0.0,50.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,109.65,5405.8,No,0237-YFUTL
3855,1.0,0,1.0,1.0,53.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,65.0,3363.8,No,7691-KGKGP
3856,1.0,0,1.0,0.0,61.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,114.1,7132.15,No,6710-HSJRD
3857,1.0,0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20.65,93.55,No,3675-EQOZA
3858,1.0,0,0.0,0.0,47.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,86.95,4138.9,No,0840-DCNZE
3859,0.0,0,0.0,0.0,54.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,94.75,5121.75,No,1732-FEKLD
3860,1.0,0,0.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.35,566.1,No,9862-KJTYK
3861,0.0,0,0.0,1.0,26.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,105.45,2715.3,No,0479-HMSWA
3862,1.0,0,1.0,1.0,70.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,25.4,1782.05,No,5854-KSRBJ
3863,1.0,0,1.0,0.0,17.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,102.55,1742.5,No,0365-BZUWY
3864,0.0,0,0.0,0.0,30.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,100.2,2983.8,Yes,4817-VYYWS
3865,0.0,0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,24.0,24.0,No,5701-SVCWR
3866,0.0,0,1.0,1.0,19.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,25.6,485.9,No,3129-AAQOU
3867,0.0,0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,73.5,1905.7,No,4922-CVPDX
3868,0.0,0,1.0,1.0,21.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.05,1565.7,Yes,1396-QWFBJ
3869,1.0,0,1.0,0.0,50.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,98.25,4858.7,No,1357-BIJKI
3870,0.0,0,1.0,0.0,68.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,54.4,3723.65,No,1099-BTKWT
3871,1.0,0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,101.55,298.35,Yes,5299-SJCZT
3872,1.0,0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,103.1,970.45,No,2018-PZKMU
3873,0.0,0,1.0,1.0,51.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,34.2,1782.0,No,7340-KEFQE
3874,0.0,0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,43.75,405.7,No,4570-QHXHL
3875,1.0,1,1.0,1.0,41.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,111.95,4534.9,Yes,2403-BCASL
3876,1.0,0,0.0,0.0,22.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,100.65,2415.95,No,7392-YYPYJ
3877,0.0,0,1.0,1.0,21.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,55.95,1157.05,Yes,2898-LSJGD
3878,1.0,0,1.0,1.0,71.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,116.05,8297.5,No,2223-GDSHL
3879,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.75,45.75,Yes,7359-PTSXY
3880,1.0,0,1.0,1.0,26.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,82.0,2083.1,No,9470-RTWDV
3881,1.0,0,1.0,0.0,71.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,65.15,4681.75,No,2176-OSJUV
3882,1.0,0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.8,176.2,No,9348-YVOMK
3883,0.0,0,0.0,0.0,12.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,79.8,1001.2,No,8104-OSKWT
3884,0.0,0,1.0,0.0,18.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,88.85,1594.75,No,4521-YEEHE
3885,0.0,0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.95,212.4,No,4090-KPJIP
3886,0.0,1,1.0,0.0,72.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,106.85,7677.4,No,3786-WOVKF
3887,1.0,0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.95,815.5,Yes,4503-BDXBD
3888,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,80.15,80.15,Yes,6086-ESGRL
3889,1.0,0,0.0,0.0,13.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.3,259.65,No,2592-HODOV
3890,0.0,0,1.0,0.0,72.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,109.25,8109.8,Yes,3886-CERTZ
3891,1.0,0,1.0,0.0,42.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,56.1,2386.85,No,7995-ZHHNZ
3892,0.0,0,0.0,0.0,17.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,19.7,340.35,No,3824-RHKVR
3893,0.0,1,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,51.3,419.35,No,5816-SCGFC
3894,0.0,0,1.0,0.0,68.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,118.6,7990.05,No,5989-AXPUC
3895,1.0,0,1.0,1.0,56.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,24.15,1402.25,No,4979-HPRFL
3896,0.0,0,1.0,1.0,38.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.3,749.35,No,8590-OHDIW
3897,0.0,0,1.0,1.0,72.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,115.5,8425.15,No,8015-IHCGW
3898,0.0,0,0.0,0.0,48.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,25.05,1171.5,No,2332-TODQS
3899,0.0,1,1.0,0.0,52.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,109.1,5647.95,No,9278-VZKCD
3900,0.0,0,1.0,1.0,35.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.65,708.8,No,8008-OTEZX
3901,1.0,0,1.0,0.0,67.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,111.3,7567.2,No,2773-OVBPK
3902,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.9,29.9,No,5999-LCXAO
3903,1.0,0,0.0,0.0,53.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,80.6,4348.1,No,5206-XZZQI
3904,1.0,0,1.0,1.0,34.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.8,635.9,No,4803-LBYPN
3905,0.0,0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,35.2,108.95,Yes,5759-RCVCB
3906,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,78.8,78.8,Yes,6372-RFVNS
3907,1.0,0,0.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,89.95,1682.4,No,2139-FQHLM
3908,0.0,1,1.0,0.0,60.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,116.05,6925.9,No,8261-GWDBQ
3909,1.0,0,0.0,0.0,11.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.55,223.15,No,1093-YSWCA
3910,0.0,0,0.0,0.0,47.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,106.4,5127.95,Yes,8938-UMKPI
3911,1.0,0,0.0,0.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.4,874.8,Yes,0991-BRRFB
3912,0.0,0,1.0,1.0,60.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,115.25,6758.45,No,3882-IYOIJ
3913,1.0,0,1.0,0.0,72.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,24.8,1874.3,No,8749-TZYEC
3914,1.0,0,0.0,0.0,39.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.9,791.15,No,1755-FZQEC
3915,0.0,0,1.0,0.0,59.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,81.25,4639.45,No,3115-JPJDD
3916,1.0,0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69.95,143.9,No,5600-KTXFM
3917,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69.1,69.1,Yes,3871-IKPYH
3918,1.0,0,1.0,1.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,90.2,1776.55,Yes,6319-IEJWJ
3919,0.0,0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,93.55,536.4,Yes,9025-AOMKI
3920,1.0,0,0.0,0.0,71.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,86.4,6172.0,No,6339-TBELP
3921,0.0,0,1.0,0.0,24.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,66.3,1559.45,No,7964-YESJC
3922,1.0,1,1.0,0.0,67.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,94.65,6079.0,No,6173-GOLSU
3923,1.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,80.85,80.85,Yes,5275-SQEIZ
3924,0.0,0,1.0,1.0,48.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,82.05,4029.95,Yes,7716-YTYHG
3925,0.0,0,1.0,0.0,37.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,72.1,2658.4,No,9938-ZREHM
3926,1.0,0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,34.7,383.55,No,7950-XWOVN
3927,1.0,0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,20.55,51.15,Yes,4390-KYULV
3928,0.0,0,1.0,0.0,18.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,95.95,1745.5,No,4647-MUZON
3929,1.0,0,1.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,44.8,2230.85,No,9702-AIUJO
3930,0.0,0,1.0,1.0,67.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,109.4,7281.6,No,8849-PRIQJ
3931,0.0,0,1.0,0.0,25.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,71.05,1837.7,No,8851-RAGOV
3932,0.0,1,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,78.55,149.55,Yes,1304-NECVQ
3933,1.0,0,0.0,0.0,9.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,19.7,180.7,No,5396-IZEPB
3934,0.0,0,0.0,1.0,10.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,40.25,411.45,No,1729-VLAZJ
3935,0.0,0,1.0,0.0,70.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.85,1328.35,No,8285-ABVLB
3936,1.0,0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,68.25,576.95,No,0701-TJSEF
3937,0.0,0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,20.15,68.45,No,5712-VBOXD
3938,0.0,0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.95,123.05,No,6629-LADHQ
3939,0.0,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,78.65,78.65,Yes,8945-GRKHX
3940,1.0,0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.15,468.35,No,1559-DTODC
3941,1.0,0,1.0,1.0,7.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20.25,174.7,No,4797-MIWUM
3942,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,42.9,42.9,Yes,6959-UWKHF
3943,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,44.0,No,8720-RQSBJ
3944,0.0,0,1.0,1.0,9.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.25,172.35,No,4537-CIBHB
3945,0.0,0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,34.25,139.35,Yes,3815-SLMEF
3946,0.0,0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,58.5,539.85,Yes,5154-VEKBL
3947,0.0,0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,55.8,300.4,No,4324-AHJKS
3948,0.0,0,1.0,1.0,56.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,88.9,4968.0,No,4355-CVPVS
3949,0.0,0,0.0,1.0,18.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,57.65,992.7,No,4495-LHSSK
3950,1.0,1,0.0,0.0,49.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,96.2,4718.25,Yes,5655-JSMZM
3951,1.0,0,1.0,0.0,70.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,79.15,5536.5,No,5915-ANOEI
3952,0.0,0,0.0,0.0,72.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,108.05,7806.6,No,9861-PDSZP
3953,0.0,1,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,74.4,434.1,Yes,4505-EXZHB
3954,1.0,1,1.0,0.0,17.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,94.8,1563.9,No,7225-CBZPL
3955,1.0,0,1.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,45.9,1332.4,No,6704-UTUKK
3956,0.0,0,1.0,0.0,6.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,105.3,545.2,Yes,4587-VVTOX
3957,1.0,0,1.0,0.0,63.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,102.6,6296.75,No,2019-HDCZY
3958,1.0,0,1.0,0.0,16.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.85,1284.2,Yes,4652-NNHNY
3959,1.0,0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,61.35,3645.5,No,8788-DOXSU
3960,0.0,0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.55,161.45,No,7404-JLKQG
3961,0.0,0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,29.25,226.95,No,7421-ZLUPA
3962,0.0,1,1.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,84.55,646.85,Yes,8972-HJWNV
3963,0.0,0,0.0,0.0,68.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.6,1441.65,No,3274-NSDWE
3964,0.0,0,1.0,1.0,68.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,111.75,7511.3,No,2632-IVXVF
3965,0.0,1,1.0,0.0,52.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,106.5,5621.85,No,3692-JHONH
3966,1.0,0,1.0,1.0,72.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,107.7,7919.8,No,8915-NNTRC
3967,0.0,0,1.0,0.0,32.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.3,593.2,No,5914-GXMDA
